placekey,location_name,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,raw_visit_counts,raw_visitor_counts,distance_from_home,median_dwell,device_type,year,month
zzw-222@8ts-zd5-zmk,Del Sol Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.31385,-111.83333,570 E Galveston St,Chandler,AZ,85225,24,19,1103,12,"{""android"":6,""ios"":11}",2021,9
225-222@8ts-zgr-t35,Circle K,Grocery Stores,Convenience Stores,445120,33.483047,-111.93519,3050 N 68th St,Scottsdale,AZ,85251,106,73,6111,8,"{""android"":43,""ios"":33}",2021,9
222-224@8ts-zv2-7bk,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.232441,-111.72324,6470 S Higley Rd,Gilbert,AZ,85298,1083,634,3059,18,"{""android"":342,""ios"":295}",2021,9
zzw-222@8ts-d5w-d9z,Bella Fresh,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.454502,-112.17279,420 N 52nd Ave,Phoenix,AZ,85043,109,21,17114,43,"{""android"":14,""ios"":6}",2021,9
zzy-223@8ts-qky-fxq,Mammoth Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.730759,-110.64772,706 Highway 77,Mammoth,AZ,85618,15,13,49651,82,"{""android"":9,""ios"":4}",2021,9
zzw-222@8ts-ckh-4d9,Watermill Express,Specialty Food Stores,All Other Specialty Food Stores,445299,32.879898,-111.73882,1142 E Florence Blvd,Casa Grande,AZ,85122,240,179,11818,10,"{""android"":88,""ios"":91}",2021,9
226-222@5zb-xdy-s89,The Downtown Deli,Grocery Stores,Convenience Stores,445120,33.450218,-112.07404,130 N Central Ave,Phoenix,AZ,85004,28,27,27383,36,"{""android"":12,""ios"":14}",2021,9
222-222@8ts-zqz-9cq,Walmart Neighborhood Market,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.452454,-111.81441,730 E McKellips Rd,Mesa,AZ,85203,1451,738,2765,16,"{""android"":458,""ios"":279}",2021,9
zzw-222@5zb-swn-9mk,Mayer Area Meals on Wheels,Specialty Food Stores,Fruit and Vegetable Markets,445230,34.397755,-112.23293,10051 S Miami St,Mayer,AZ,86333,6,5,1006,8.5,"{""android"":0,""ios"":4}",2021,9
222-222@8ts-34f-qmk,Heirloom Farmers Market Oro Valley,Specialty Food Stores,Fruit and Vegetable Markets,445230,32.405296,-110.95073,10901 N Oracle Rd,Oro Valley,AZ,85737,17,16,13601,66,"{""android"":4,""ios"":8}",2021,9
223-222@8ts-zgt-8qf,Singh Farms,Specialty Food Stores,Fruit and Vegetable Markets,445230,33.480789,-111.88789,8900 E Thomas Rd,Scottsdale,AZ,85256,7,7,28531,8,"{""android"":4,""ios"":4}",2021,9
zzw-224@5zb-swx-9cq,Circle K,Grocery Stores,Convenience Stores,445120,34.39859,-112.22897,10068 S State Route 69,Mayer,AZ,86333,50,22,15286,13,"{""android"":14,""ios"":8}",2021,9
222-223@8ts-zgx-835,Singh Meadows,Specialty Food Stores,Fruit and Vegetable Markets,445230,33.444305,-111.91409,1490 E Weber Dr,Tempe,AZ,85281,128,49,11393,45,"{""android"":19,""ios"":34}",2021,9
225-222@5zb-xb7-jd9,Grand Mart,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.510044,-112.13248,3446 W Camelback Rd Ste 111,Phoenix,AZ,85017,491,419,12033,15,"{""android"":175,""ios"":243}",2021,9
224-222@5zb-x5r-ty9,Circle K,Grocery Stores,Convenience Stores,445120,33.725948,-111.9782,26290 N Tatum Blvd,Phoenix,AZ,85050,656,383,4598,6,"{""android"":146,""ios"":234}",2021,9
zzw-225@8ts-zfr-hyv,ampm,Grocery Stores,Convenience Stores,445120,33.393513,-111.90839,3233 S McClintock Dr,Tempe,AZ,85282,18,16,13377,5,"{""android"":13,""ios"":4}",2021,9
224-225@8ts-zff-g8v,Five Guys Roofing,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.408073,-111.9395,64 E Broadway Rd,Tempe,AZ,85282,615,315,7700,15,"{""android"":172,""ios"":142}",2021,9
zzw-224@5zb-xdc-2tv,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.492954,-112.20171,6601 W Indian School Rd,Phoenix,AZ,85033,2522,1390,2526,19,"{""android"":817,""ios"":574}",2021,9
22n-222@5zb-xds-z4v,Ricos Raspados Cuernavaca,Specialty Food Stores,All Other Specialty Food Stores,445299,33.465508,-112.01818,2929 E McDowell Rd,Phoenix,AZ,85008,1,1,,4,"{""android"":0,""ios"":0}",2021,9
zzy-222@8ts-d35-7kf,Watermill Express,Specialty Food Stores,All Other Specialty Food Stores,445299,33.37875,-112.07293,7435 S Central Ave,Phoenix,AZ,85042,44,20,7834,20.5,"{""android"":12,""ios"":8}",2021,9
222-222@8tt-7xq-xkf,Donio Frank,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,31.451311,-110.97023,22 Calle Cristina,Rio Rico,AZ,85648,22,2,,237,"{""android"":0,""ios"":0}",2021,9
227-225@8ts-zdf-8n5,99 Ranch Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.307274,-111.87485,1920 W Chandler Blvd,Chandler,AZ,85224,388,318,11502,22,"{""android"":139,""ios"":179}",2021,9
zzw-225@8tt-vv6-c3q,Bisbee Scoop,Specialty Food Stores,Confectionery and Nut Stores,445292,31.442812,-109.91352,2 Copper Queen Plz,Bisbee,AZ,85603,2,2,,11,"{""android"":5,""ios"":4}",2021,9
225-222@8ts-zfz-xkf,Five Below,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.476719,-111.98436,4523 E Thomas Rd,Phoenix,AZ,85018,707,603,8506,22,"{""android"":263,""ios"":346}",2021,9
223-222@8ts-2f4-9fz,Eloy's Ok Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.7547,-111.55878,218 W Frontier St,Eloy,AZ,85131,34,27,6950,42.5,"{""android"":16,""ios"":9}",2021,9
zzw-222@5zb-xfm-hqz,ampm,Grocery Stores,Convenience Stores,445120,33.599686,-112.28167,10303 Grand Ave,Sun City,AZ,85351,34,27,14084,9,"{""android"":21,""ios"":9}",2021,9
zzw-225@8tg-hvn-s3q,Sunnyside Marketplace Co,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,35.210472,-111.62099,2214 N West St,Flagstaff,AZ,86004,55,33,4341,22,"{""android"":17,""ios"":18}",2021,9
227-222@8ts-zgk-ndv,Produce Guys,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.41217,-111.84019,134 S Country Club Dr,Mesa,AZ,85210,93,48,20127,40,"{""android"":30,""ios"":17}",2021,9
222-224@8sc-vp2-6tv,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.506008,-114.78374,582 E Piceno Dr,San Luis,AZ,85336,281,204,2816,15,"{""android"":91,""ios"":112}",2021,9
227-222@5zb-xb6-5j9,Buzz In Buzz Out,Grocery Stores,Convenience Stores,445120,33.49453,-112.09168,1501 W Indian School Rd,Phoenix,AZ,85015,94,66,7202,8,"{""android"":42,""ios"":23}",2021,9
225-225@8ts-zxg-td9,Alex M Stewart DPM,Specialty Food Stores,All Other Specialty Food Stores,445299,33.303429,-111.98727,15810 S 45th St,Phoenix,AZ,85048,230,166,8920,27.5,"{""android"":88,""ios"":76}",2021,9
223-222@8ts-3ny-8y9,Quik Mart,Grocery Stores,Convenience Stores,445120,32.207092,-110.96587,1140 S 4th Ave,Tucson,AZ,85701,148,103,10621,8,"{""android"":67,""ios"":34}",2021,9
222-222@8ts-3m9-n5z,Kalil Bottling,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.210506,-110.95174,931 S Highland Ave,Tucson,AZ,85719,287,40,10231,139,"{""android"":25,""ios"":13}",2021,9
22z-223@5zb-xbw-6hq,Extreme Value,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.541149,-112.13501,7110 N 35th Ave,Phoenix,AZ,85051,13,12,2557,17,"{""android"":9,""ios"":6}",2021,9
zzw-222@8ts-3m9-5xq,Plaza Liquors & Fine Wines,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,32.254993,-110.94353,2642 N Campbell Ave,Tucson,AZ,85719,15,15,9786,12,"{""android"":5,""ios"":6}",2021,9
222-222@8ts-3nx-68v,Park Deli & Liquor,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,32.178261,-110.95699,3780 S Park Ave,Tucson,AZ,85713,141,82,6239,9,"{""android"":63,""ios"":21}",2021,9
222-22b@8ts-zhc-xyv,Henry Stewart,Specialty Food Stores,All Other Specialty Food Stores,445299,33.347961,-111.98214,4747 E Elliot Rd,Phoenix,AZ,85044,10,10,1775,10,"{""android"":7,""ios"":4}",2021,9
223-222@5zb-xdw-26k,New India Bazaar,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.476055,-112.06542,2544 N 7th St,Phoenix,AZ,85006,98,68,24138,26.5,"{""android"":39,""ios"":30}",2021,9
225-222@5zb-xn5-mhq,Cellars Fine Wine & Spirits,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,33.583912,-112.01381,10660 N 32nd St,Phoenix,AZ,85028,30,25,4069,13,"{""android"":13,""ios"":13}",2021,9
227-222@8ts-zfw-yvz,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.465046,-112.01248,3205 E McDowell Rd,Phoenix,AZ,85008,349,256,1886,10,"{""android"":143,""ios"":114}",2021,9
223-222@8tr-zcf-rff,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.325634,-111.21896,6641 N Sandario Rd,Picture Rocks,AZ,85743,174,95,3347,9,"{""android"":64,""ios"":31}",2021,9
223-222@8th-nhp-qcq,Top Shelf Liquors & Archery,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,34.558823,-111.85386,736 S Main St,Camp Verde,AZ,86322,100,34,11255,58.5,"{""android"":16,""ios"":17}",2021,9
zzy-222@8tt-7xq-vs5,Ritz Produce,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,31.443369,-110.96561,852 N Avenida Industrial,Rio Rico,AZ,85621,18,11,47212,26,"{""android"":6,""ios"":4}",2021,9
224-222@5zb-xmw-n89,56th St Deli & Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.488811,-111.95991,5619 E Indian School Rd,Phoenix,AZ,85018,91,60,12344,13,"{""android"":23,""ios"":35}",2021,9
22d-222@8ts-3ny-8jv,Mi Huerta Produce,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.209206,-110.96786,112 E 20th St,Tucson,AZ,85701,77,26,6239,57,"{""android"":14,""ios"":13}",2021,9
zzw-222@8ts-zqz-dvz,99 Cents Only Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.452087,-111.80382,2009 N Stapley Dr,Mesa,AZ,85203,497,380,3833,11,"{""android"":238,""ios"":137}",2021,9
224-222@8sc-r8k-tqf,Val's Drive In Liquors INC,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,32.713387,-114.65083,2500 W 8th St,Yuma,AZ,85364,125,68,1923,9,"{""android"":44,""ios"":21}",2021,9
223-224@8tr-zb8-f75,Albertsons,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.339321,-111.01136,7300 N La Cholla Blvd,Tucson,AZ,85741,351,233,3873,17,"{""android"":137,""ios"":96}",2021,9
zzw-22m@8ts-zn8-5cq,99 Cents Only Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.378056,-111.69058,2070 S Power Rd,Gilbert,AZ,85209,518,425,6343,19,"{""android"":260,""ios"":166}",2021,9
222-223@8ts-3nx-j7q,Costco,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.180622,-110.94699,1650 E Tucson Marketplace Blvd,Tucson,AZ,85713,5275,3423,13889,26,"{""android"":2048,""ios"":1376}",2021,9
22d-222@5z9-7pm-sdv,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,34.476086,-114.34346,1631 McCulloch Blvd N Ste 102,Lake Havasu City,AZ,86403,546,425,5490,17,"{""android"":222,""ios"":200}",2021,9
222-222@5zb-wtr-xh5,7-Eleven,Grocery Stores,Convenience Stores,445120,33.667175,-112.11773,19848 N 27th Ave,Phoenix,AZ,85027,609,422,9779,7,"{""android"":227,""ios"":196}",2021,9
zzw-226@5zb-xn7-3bk,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.584976,-111.97912,10810 N Tatum Blvd,Phoenix,AZ,85028,167,111,5408,11,"{""android"":58,""ios"":51}",2021,9
222-222@5zb-262-d7q,Circle K,Grocery Stores,Convenience Stores,445120,35.214241,-114.03478,3130 N Stockton Hill Rd,Kingman,AZ,86401,851,596,7199,9,"{""android"":323,""ios"":271}",2021,9
222-228@8ts-zdc-mzf,Walmart Supercenter,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.289047,-111.83824,1175 S Arizona Ave,Chandler,AZ,85286,3887,2128,5370,21,"{""android"":1187,""ios"":940}",2021,9
222-223@5zb-xnr-kxq,Walmart Supercenter,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.507702,-111.88933,4915 N Pima Rd,Scottsdale,AZ,85251,1374,948,10822,12,"{""android"":566,""ios"":383}",2021,9
22k-222@5zb-xbr-73q,Robles Meat Shop Carniceria,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.568321,-112.15378,4360 W Olive Ave,Glendale,AZ,85302,18,16,5600,33.5,"{""android"":13,""ios"":8}",2021,9
zzw-222@8ts-zhv-gzf,Watermill Express,Specialty Food Stores,All Other Specialty Food Stores,445299,33.392445,-111.97916,4711 E Southern Ave,Phoenix,AZ,85042,145,113,5306,8,"{""android"":54,""ios"":59}",2021,9
zzw-222@8ts-zxh-6tv,Circle K,Grocery Stores,Convenience Stores,445120,33.305714,-111.97661,4950 E Chandler Blvd,Phoenix,AZ,85048,415,286,19978,7,"{""android"":141,""ios"":142}",2021,9
222-222@5zb-xgm-m49,Walmart Neighborhood Market,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.580235,-112.20192,6645 W Peoria Ave,Glendale,AZ,85302,1821,912,2222,15,"{""android"":588,""ios"":323}",2021,9
zzw-222@5zb-wzq-bp9,Five Below,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.712162,-112.27634,10092 W Happy Valley Pkwy,Peoria,AZ,85383,171,127,5614,19,"{""android"":56,""ios"":71}",2021,9
zzw-224@5zb-wwp-2zf,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.669563,-112.20023,20205 N 67th Ave # 100,Glendale,AZ,85308,363,259,2469,19,"{""android"":158,""ios"":103}",2021,9
228-222@8ts-zh9-hh5,Circle K,Grocery Stores,Convenience Stores,445120,33.39238,-111.9602,1323 W Southern Ave,Tempe,AZ,85282,86,66,12381,10,"{""android"":38,""ios"":24}",2021,9
zzw-224@8ts-zfw-z2k,Watermill Express,Specialty Food Stores,All Other Specialty Food Stores,445299,33.465496,-112.0111,3251 E McDowell Rd,Phoenix,AZ,85008,151,128,2778,15,"{""android"":52,""ios"":76}",2021,9
22h-222@8ts-zxw-r6k,ALDI,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.26413,-111.86043,2844 S Alma School Rd,Chandler,AZ,85286,174,146,8847,20,"{""android"":92,""ios"":54}",2021,9
222-223@8ts-3j2-bkz,Albertsons,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.221523,-110.78774,9595 E Broadway Blvd,Tucson,AZ,85748,509,315,2470,17,"{""android"":221,""ios"":92}",2021,9
zzw-223@8ts-3hc-hwk,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.190125,-110.85614,6360 E Golf Links Rd,Tucson,AZ,85730,839,533,3891,16,"{""android"":345,""ios"":187}",2021,9
zzy-224@8th-j3h-9zz,Sedona Liquors,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,34.864441,-111.76315,122 State Route 179,Sedona,AZ,86336,120,109,1779344,27.5,"{""android"":38,""ios"":66}",2021,9
225-223@8ts-3m8-bhq,Walmart Neighborhood Market,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.265518,-110.95856,831 E Fort Lowell Rd,Tucson,AZ,85719,922,570,3480,15,"{""android"":362,""ios"":208}",2021,9
zzw-222@5zb-wv8-fmk,Walmart Supercenter,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.708759,-112.11234,2501 W Happy Valley Rd Ste 34,Phoenix,AZ,85085,6479,3607,8169,21,"{""android"":1940,""ios"":1668}",2021,9
zzy-222@5zb-xct-xbk,Watermill Express,Specialty Food Stores,All Other Specialty Food Stores,445299,33.451111,-112.13594,3525 N. 35th Avenue,Phoenix,AZ,85009,134,116,3213,10,"{""android"":41,""ios"":76}",2021,9
zzw-222@8ts-zrw-5mk,Lehi Valley Trading Company,Specialty Food Stores,Confectionery and Nut Stores,445292,33.451401,-111.72313,4955 E McKellips Rd,Mesa,AZ,85215,227,61,13200,49,"{""android"":34,""ios"":26}",2021,9
222-222@8ts-zcw-zvf,Sprouts Farmers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.247326,-111.78819,4065 S Gilbert Rd,Chandler,AZ,85249,316,246,4117,21,"{""android"":109,""ios"":134}",2021,9
zzw-227@8ts-3p4-t5f,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.164902,-110.94196,2001 E Irvington Rd,Tucson,AZ,85714,1051,738,3754,15,"{""android"":440,""ios"":297}",2021,9
zzw-222@5zb-xj8-dgk,Circle K,Grocery Stores,Convenience Stores,445120,33.541992,-112.18948,6002 NW Grand Ave,Glendale,AZ,85301,307,227,6397,7,"{""android"":127,""ios"":103}",2021,9
222-223@8ts-3jh-rff,Rita Ranch Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,32.102421,-110.80067,8201 S Rita Rd,Tucson,AZ,85747,150,104,9927,20,"{""android"":61,""ios"":45}",2021,9
zzw-222@8tf-fnm-ysq,Sunizona Family Farms,Specialty Food Stores,Fruit and Vegetable Markets,445230,31.998026,-109.67136,5655 E Gaskill Rd,Willcox,AZ,85643,47,5,58898,439,"{""android"":4,""ios"":0}",2021,9
222-222@8tt-29b-9zz,The Snak Shak,Grocery Stores,Convenience Stores,445120,33.053249,-110.91605,1113 S Tilbury Dr,Kearny,AZ,85137,82,22,17981,70,"{""android"":12,""ios"":10}",2021,9
222-222@8ts-3h5-qcq,Tuesday Morning,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.220112,-110.85947,6228 E Broadway Blvd,Tucson,AZ,85711,1087,870,9716,20,"{""android"":502,""ios"":367}",2021,9
zzw-222@5zb-xcw-bc5,Itule Willie Produce,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.452057,-112.15462,301 N 45th Ave,Phoenix,AZ,85043,161,47,21228,73,"{""android"":25,""ios"":18}",2021,9
227-222@8ts-qzr-8d9,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,32.602291,-110.63168,440 S Avenue A,San Manuel,AZ,85631,132,47,858,9,"{""android"":27,""ios"":17}",2021,9
222-222@5zb-x3c-tsq,Big G Ranch Llc,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.762646,-111.93591,6725 E Montgomery Rd,Cave Creek,AZ,85331,22,8,18498,21,"{""android"":9,""ios"":4}",2021,9
zzy-226@8th-ncn-47q,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,34.528667,-111.79297,2775 S Verde Lakes Dr,Camp Verde,AZ,86322,317,113,7243,10,"{""android"":81,""ios"":33}",2021,9
zzy-222@5yz-psm-9mk,Beaver Dam Service Station,Grocery Stores,Convenience Stores,445120,36.900253,-113.93481,401 N Highway 91,Beaver Dam,AZ,86432,37,33,44320,9,"{""android"":21,""ios"":12}",2021,9
224-222@8ts-zmp-wp9,Five Below,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.380859,-111.60276,1866 S Signal Butte Rd,Mesa,AZ,85209,628,571,6480,20,"{""android"":299,""ios"":270}",2021,9
226-222@5zb-vgc-ygk,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,33.370785,-112.58327,602 E Monroe Ave,Buckeye,AZ,85326,258,158,3104,12,"{""android"":95,""ios"":60}",2021,9
222-224@8ts-6xx-35z,Safeway,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,31.852777,-110.99667,260 W Continental Rd,Green Valley,AZ,85622,229,139,6235,20,"{""android"":97,""ios"":41}",2021,9
22g-222@5zb-xdd-vvf,Larsen Vending,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.492622,-112.14542,3824 N 40th Ave,Phoenix,AZ,85019,38,25,6362,21,"{""android"":17,""ios"":10}",2021,9
zzw-223@8ts-zmz-jvz,Albertsons,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,33.409252,-111.6823,325 S Power Rd,Mesa,AZ,85206,172,95,2776,20,"{""android"":75,""ios"":21}",2021,9
